,Team,Date,Rank
1934,Purdue,20131214,61
1935,Duke,20131214,62
1936,Western Carolina,20131214,63
1937,Dartmouth,20131214,64
1938,Temple,20131214,65
1939,Ohio,20131214,66
1940,Abilene Chr,20131214,67
1941,Lamar,20131214,68
1942,Washington State,20131214,69
1943,Toledo,20131214,70
1944,Penn,20131214,71
1945,Georgetown,20131214,72
1946,East Carolina,20131214,73
1947,Marshall,20131214,74
1948,SE Missouri State,20131214,75
1949,Butler,20131214,76
1950,Virginia,20131214,77
1951,UT San Antonio,20131214,78
1952,Ark Pine Bluff,20131214,79
1953,Delaware State,20131214,80
1954,Ball State,20131214,81
1955,Buffalo,20131214,82
1956,Bryant,20131214,83
1957,Nicholls State,20131214,84
1958,Boston College,20131214,85
1959,Central Michigan,20131214,86
1960,Jackson State,20131214,87
1961,S Carolina State,20131214,88
1962,Memphis,20131214,89
1963,WKU,20131214,90
1964,Robert Morris,20131214,91
1965,Florida A&M,20131214,92
1966,Florida Atlantic,20131214,93
1967,Navy,20131214,94
1968,Marist,20131214,95
1969,Central Conn,20131214,96
1970,North Texas,20131214,97
1971,Texas State,20131214,98
1972,Lafayette,20131214,99
1973,Alabama State,20131214,100
1974,Wake Forest,20131214,101
1975,Nevada,20131214,102
1976,Sacred Heart,20131214,103
1977,Hampton,20131214,104
1978,South Florida,20131214,105
1979,Troy,20131214,106
1980,Bucknell,20131214,107
1981,Gardner Webb,20131214,108
1982,Colorado State,20131214,109
1983,Houston,20131214,110
1984,Charleston So,20131214,111
1985,Morgan State,20131214,112
1986,Western Michigan,20131214,113
1987,Maryland,20131214,114
1988,Norfolk State,20131214,115
1989,Columbia,20131214,116
1990,Wyoming,20131214,117
1991,UNLV,20131214,118
1992,Yale,20131214,119
1993,Alabama A&M,20131214,120
1994,UAB,20131214,121
1995,Tulane,20131214,122
1996,NCentral Central,20131214,123
1997,Howard,20131214,124
1998,Army,20131214,125
1999,Miami (Ohio),20140106,1
2000,MS Valley State,20140106,2
2001,Southern Univ,20140106,3
2002,Kansas,20140106,4
2003,Florida International,20140106,5
2004,Prairie View,20140106,6
2005,VMI,20140106,7
2006,New Mexico,20140106,8
2007,Colorado,20140106,9
2008,Idaho State,20140106,10
2009,Rhode Island,20140106,11
2010,Air Force,20140106,12
2011,UTEP,20140106,13
2012,Savannah State,20140106,14
2013,Akron,20140106,15
2014,Charlotte,20140106,16
2015,Houston Bap,20140106,17
2016,South Alabama,20140106,18
2017,Illinois,20140106,19
2018,Mercer,20140106,20
2019,Hawai'i,20140106,21
2020,Stetson,20140106,22
2021,Presbyterian,20140106,23
2022,Southern Mississippi,20140106,24
2023,Eastern Michigan,20140106,25
2024,Davidson,20140106,26
2025,Idaho,20140106,27
2026,Alcorn State,20140106,28
2027,Georgia State,20140106,29
2028,Valparaiso,20140106,30
2029,Grambling,20140106,31
2030,Massachusetts,20140106,32
2031,New Mexico State,20140106,33
2032,Campbell,20140106,34
2033,TX Southern,20140106,35
2034,Incarnate Word,20140106,36
2035,Alabama,20140106,37
2036,Ohio State,20140106,38
2037,Oregon,20140106,39
2038,Stanford,20140106,40
2039,Florida State,20140106,41
2040,Georgia,20140106,42
2041,Texas,20140106,43
2042,Oklahoma State,20140106,44
2043,Notre Dame,20140106,45
2044,Florida,20140106,46
2045,Clemson,20140106,47
2046,Northwestern,20140106,48
2047,LSU,20140106,49
2048,Louisville,20140106,50
2049,Wisconsin,20140106,51
2050,Texas A&M,20140106,52
2051,Michigan State,20140106,53
2052,Baylor,20140106,54
2053,TCU,20140106,55
2054,Vanderbilt,20140106,56
2055,Nebraska,20140106,57
2056,Oregon State,20140106,58
2057,USC,20140106,59
2058,Mississippi,20140106,60
2059,Oklahoma,20140106,61
2060,San Jose State,20140106,62
2061,North Carolina,20140106,63
2062,Virginia Tech,20140106,64
2063,UCLA,20140106,65
2064,Fresno State,20140106,66
2065,Penn State,20140106,67
2066,Utah State,20140106,68
2067,South Carolina,20140106,69
2068,Cincinnati,20140106,70
2069,Kansas State,20140106,71
2070,Miami (Florida),20140106,72
2071,Michigan,20140106,73
2072,Bowling Green,20140106,74
2073,Arizona State,20140106,75
2074,Northern Illinois,20140106,76
2075,Tulsa,20140106,77
2076,Washington,20140106,78
2077,Tennessee,20140106,79
2078,Georgia Tech,20140106,80
2079,UCF,20140106,81
2080,Arkansas State,20140106,82
2081,Arizona,20140106,83
2082,Rice,20140106,84
2083,Mississippi State,20140106,85
2084,East Carolina,20140106,86
2085,Boise State,20140106,87
2086,Toledo,20140106,88
2087,Rutgers,20140106,89
2088,San Diego State,20140106,90
2089,Missouri,20140106,91
2090,Louisiana-Monroe,20140106,92
2091,Ball State,20140106,93
2092,BYU,20140106,94
2093,Texas Tech,20140106,95
2094,Marshall,20140106,96
2095,Louisiana-Lafayette,20140106,97
2096,WKU,20140106,98
2097,Ohio,20140106,99
2098,Pittsburgh,20140106,100
2099,Syracuse,20140106,101
2100,Iowa,20140106,102
2101,Houston,20140106,103
2102,Kent State,20140106,104
2103,Auburn,20140106,105
2104,South Florida,20140106,106
2105,SMU,20140106,107
2106,Colorado State,20140106,108
2107,Buffalo,20140106,109
2108,Louisiana Tech,20140106,110
2109,Boston College,20140106,111
2110,Indiana,20140106,112
2111,Arkansas,20140106,113
2112,Nevada,20140106,114
2113,Duke,20140106,115
2114,West Virginia,20140106,116
2115,Connecticut,20140106,117
2116,Memphis,20140106,118
2117,Navy,20140106,119
2118,Virginia,20140106,120
2119,Minnesota,20140106,121
2120,Washington State,20140106,122
2121,Central Michigan,20140106,123
2122,Middle Tennessee,20140106,124
2123,Wake Forest,20140106,125
